"FIPS","Population_12_14","Death_rate_12_14","Population_06_08","Death_rate_06_08","Pop_growth","Misery_growth","dem_2016","gop_2016","total_2016","dem_2008","gop_2008","total_2008","trump_shift","total_votes","state_abbr","county_name"
26007,43874,77.8,46351,78.5,-2477,-0.700000000000003,4877,9090,14688,7705,7125,15085,0.170374745673756,14886.5,"MI","Alpena County"
26015,89792,52.8,93425,39.2,-3633,13.6,9109,19197,30265,13449,16431,30565,0.128295837203119,30415,"MI","Barry County"
26017,156338,82.5,162119,64,-5781,18.5,21641,28327,52932,32589,23795,57428,0.14488593358092,55180,"MI","Bay County"
26021,188557,70.6,197127,60.2,-8570,10.4,29496,38646,71882,40381,36130,77666,0.0949195284680227,74774,"MI","Berrien County"
26023,62752,75.5,67700,54.4,-4948,21.1,4740,11025,16490,8413,9534,18285,0.168103121268847,17387.5,"MI","Branch County"
26025,171239,96.5,179236,71.3,-7997,25.2,24154,31489,58786,34561,28553,64196,0.113507668523811,61491,"MI","Calhoun County"
26027,72631,60.6,76347,51.8,-3716,8.8,7270,14241,23272,12083,11114,23576,0.182919699778673,23424,"MI","Cass County"
26029,38741,67.2,40525,55,-1784,12.2,5137,8674,14567,6817,7306,14367,0.110737919192558,14467,"MI","Charlevoix County"
26031,37094,83,40375,49,-3281,34,4302,8680,13647,6720,6920,13901,0.1612867082823,13774,"MI","Cheboygan County"
26033,44824,55.8,48029,65.8,-3205,-10,5378,9120,15434,8184,8267,16708,0.126529640073102,16071,"MI","Chippewa County"
26035,45406,69.2,47324,57.5,-1918,11.7,4250,8507,13385,7496,6793,14567,0.191448914934875,13976,"MI","Clare County"
26037,111315,29,108777,24.9,2538,4.1,16490,21635,40564,20005,19726,40381,0.0709865220658106,40472.5,"MI","Clinton County"
26041,54409,47,57236,45.3,-2827,1.7,6431,11112,18467,9974,8763,19064,0.165730776249142,18765.5,"MI","Delta County"
26045,148247,55,153791,42.3,-5544,12.7,24534,27608,55686,30742,25900,57616,0.0722193316970521,56651,"MI","Eaton County"
26047,48431,35.3,49726,37.5,-1295,-2.2,6972,10616,18774,8515,9314,18149,0.0811860451817346,18461.5,"MI","Emmet County"
26049,491114,75.7,532430,57,-41316,18.7,102744,84174,196135,143927,72451,219896,0.115490476857343,208015.5,"MI","Genesee County"
26051,36769,76.5,39591,80.9,-2822,-4.40000000000001,3794,8124,12472,6590,6391,13241,0.189323045225754,12856.5,"MI","Gladwin County"
26055,137629,55.9,133105,42.5,4524,13.4,20964,27412,51460,23258,24716,48733,0.0514488861445669,50096.5,"MI","Grand Traverse County"
26059,67528,42.2,70470,36.9,-2942,5.3,4799,14094,19880,8765,11221,20449,0.18454756841407,20164.5,"MI","Hillsdale County"
26061,44146,85.2,44545,64.5,-399,20.7,6018,8475,15623,7476,8101,15972,0.0647034296687098,15797.5,"MI","Houghton County"
26063,47200,60,50405,72.3,-3205,-12.3,4579,10629,15848,8367,8434,17135,0.196914540293921,16491.5,"MI","Huron County"
26065,305689,66.4,317083,48.5,-11394,17.9,81266,44354,133478,93994,46483,142729,0.022186694274168,138103.5,"MI","Ingham County"
26067,92822,64.7,94742,47.1,-1920,17.6,8206,16374,26364,12565,14156,27319,0.136380750136974,26841.5,"MI","Ionia County"
26069,36097,110.8,39351,68.5,-3254,42.3,4344,8344,13349,7309,6583,14187,0.183759402837018,13768,"MI","Iosco County"
26073,78117,36.2,75199,43.9,2918,-7.7,11404,12338,25344,16679,11220,28350,0.117504831357201,26847,"MI","Isabella County"
26075,220812,57,229969,45.9,-9157,11.1,25795,39793,69567,37480,35692,74503,0.118929381809196,72035,"MI","Jackson County"
26077,308960,55.1,305400,53.9,3560,1.2,67142,51031,125966,77051,51554,130781,0.0309621069017566,128373.5,"MI","Kalamazoo County"
26081,778855,54.6,750033,46.8,28822,7.8,138567,147959,306270,149909,148336,303235,0.019026531272361,304752.5,"MI","Kent County"
26087,133864,67,141614,44.6,-7750,22.4,12734,30037,45126,21457,22831,45362,0.186762803293025,45244,"MI","Lapeer County"
26091,137753,53.5,145096,38.5,-7343,15,16750,26428,45895,24640,22225,47734,0.137836458703297,46814.5,"MI","Lenawee County"
26093,289292,62,292902,42.4,-3610,19.6,34378,65665,105577,42349,55592,99638,0.0887607331410262,102607.5,"MI","Livingston County"
26099,1159309,87.4,1206437,66.7,-47128,20.7,176238,224589,418773,223784,187663,419216,0.104209133177386,418994.5,"MI","Macomb County"
26101,34522,77.2,36860,59.1,-2338,18.1,4979,6915,12598,7235,5510,13009,0.149059170046804,12803.5,"MI","Manistee County"
26103,95862,67.1,96207,54.2,-345,12.9,16042,14646,32897,19635,12906,33185,0.0806475962032529,33041,"MI","Marquette County"
26105,41246,61.5,42472,41.6,-1226,19.9,5281,8505,14658,7817,7147,15223,0.139317281345629,14940.5,"MI","Mason County"
26107,54147,68.7,53529,47.4,618,21.3,5827,10305,17149,9101,9238,18664,0.135057253069776,17906.5,"MI","Mecosta County"
26111,123599,39.7,124330,51.7,-731,-12,15655,23877,42379,20701,22263,43707,0.0858136934278908,43043,"MI","Midland County"
26115,226900,84.8,234736,66.6,-7836,18.2,26859,43255,74101,39180,35858,76422,0.139059318216728,75261.5,"MI","Monroe County"
26117,92982,53.3,94797,50.4,-1815,2.9,7874,16907,26556,13208,13291,27051,0.180690470697734,26803.5,"MI","Montcalm County"
26121,215167,76.8,220966,55.3,-5799,21.5,36640,35962,77114,53821,29145,84271,0.144042227524897,80692.5,"MI","Muskegon County"
26123,68362,67,71296,66.9,-2934,0.0999999999999943,6212,15174,22605,10790,11862,23105,0.185867229034281,22855,"MI","Newaygo County"
26125,1529163,52,1577102,41.5,-47939,10.5,342976,289127,663255,372566,276956,659068,0.0310051633219151,661161.5,"MI","Oakland County"
26129,30864,122.9,33197,53.9,-2333,69,3030,6827,10386,5391,5133,10768,0.204861937334441,10577,"MI","Ogemaw County"
26133,34030,63.1,35665,53.6,-1635,9.5,2705,7336,10597,4855,5973,11026,0.178979105872793,10811.5,"MI","Osceola County"
26137,36017,79.4,37997,50,-1980,29.4,3556,8266,12529,5634,6752,12616,0.154073272078268,12572.5,"MI","Otsego County"
26139,348077,42.8,343554,36.1,4523,6.7,46276,90456,145405,50828,83330,136268,0.0404236236579706,140836.5,"MI","Ottawa County"
26143,34514,105.2,37938,112,-3424,-6.8,4287,8141,13036,7082,6727,14051,0.167907041728872,13543.5,"MI","Roscommon County"
26145,218346,69.1,231676,61.9,-13330,7.2,44395,45469,94198,60276,42225,104090,0.0940284960930911,99144,"MI","Saginaw County"
26147,240190,77.1,255383,74.4,-15193,2.69999999999999,24553,49067,77994,40677,38536,80900,0.180004280118433,79447,"MI","St. Clair County"
26149,83398,71.7,87220,52.8,-3822,18.9,7529,14886,23765,12322,12886,25702,0.15292193089122,24733.5,"MI","St. Joseph County"
26151,61125,75.6,65404,37.6,-4279,38,4873,13446,19243,9047,10679,20169,0.192625306012199,19706,"MI","Sanilac County"
26155,104772,56.4,111662,60,-6890,-3.6,12547,19232,34044,19397,16268,36415,0.149046056886802,35229.5,"MI","Shiawassee County"
26157,81340,74.5,86789,50.8,-5449,23.7,7493,17421,26157,13503,13740,27798,0.194895662972488,26977.5,"MI","Tuscola County"
26159,101250,73.6,107172,62.7,-5922,10.9,13258,17890,33213,18588,15534,34766,0.119105880637834,33989.5,"MI","Van Buren County"
26161,398293,56.8,402926,42.1,-4633,14.7,128025,50335,187201,130578,53946,187115,-0.0101420775441278,187158,"MI","Washtenaw County"
26163,1472405,89.3,1558142,68.9,-85737,20.4,517022,228313,773983,660085,219582,890326,0.0567032020079986,832154.5,"MI","Wayne County"
26165,48934,58.9,49365,61.3,-431,-2.4,4436,10000,15279,7379,8044,15704,0.171153951771461,15491.5,"MI","Wexford County"
27003,494808,54.5,491999,32.9,2809,21.6,75499,93341,184084,86976,91357,182224,0.0405538049195989,183154,"MN","Anoka County"
27007,49872,54.4,49425,43.1,447,11.3,8688,10783,21316,12019,9762,22236,0.105609167540913,21776,"MN","Beltrami County"
27009,59294,49.1,56918,42.1,2376,7,5640,12872,19911,8454,10338,19339,0.145205043209693,19625,"MN","Benton County"
27013,83378,41.9,78462,34.1,4916,7.8,14428,15667,33256,19325,14782,35070,0.0871840465825245,34163,"MN","Blue Earth County"
27017,51254,65.8,50563,39.9,691,25.9,8460,8160,18059,11501,6549,18449,0.128149244477334,18254,"MN","Carlton County"
27019,143714,32.1,133133,32.1,10581,0,21508,29057,55102,20654,28156,49683,-0.00220251174026065,52392.5,"MN","Carver County"
27025,84121,37.3,82714,34.7,1407,2.59999999999999,9279,18441,30009,12783,15789,29305,0.112655792338699,29657,"MN","Chisago County"
27027,79821,57,72481,57.8,7340,-0.799999999999997,12974,13549,29108,16666,11978,29259,0.0926717949551449,29183.5,"MN","Clay County"
27035,91948,65.2,91794,50.3,154,14.9,10982,22287,35568,15859,18567,35165,0.13057217422596,35366.5,"MN","Crow Wing County"
27037,569957,40,569304,33.7,653,6.3,110251,99624,228659,116778,104364,225472,0.00275048738421335,227065.5,"MN","Dakota County"
27047,41298,49.2,43660,45.6,-2362,3.6,6041,8808,15929,9915,6955,17280,0.180900955011929,16604.5,"MN","Freeborn County"
27049,68170,40.5,69162,33.6,-992,6.9,9446,14041,25538,12420,12775,25795,0.0907750220566379,25666.5,"MN","Goodhue County"
27053,1521953,55.3,1475917,43.6,46036,11.7,429283,191768,672644,420958,231054,663780,-0.0455909841999285,668212,"MN","Hennepin County"
27059,59067,49.4,58360,41.3,707,8.1,5656,13635,20875,8248,11324,20053,0.128224635471338,20464,"MN","Isanti County"
27061,65951,78.6,66959,61.2,-1008,17.4,9015,12920,23650,13460,10309,24395,0.155296807986888,24022.5,"MN","Itasca County"
27097,49706,53.1,49481,48.1,225,5,3637,12925,17534,6547,9735,16743,0.182501396820182,17138.5,"MN","Morrison County"
27099,49509,68.2,50443,50.9,-934,17.3,7444,8826,17587,11605,7075,19187,0.163723481822405,18387,"MN","Mower County"
27109,203248,42,197082,40.3,6166,1.7,36266,35668,79277,38711,36202,76470,0.0125895041501123,77873.5,"MN","Olmsted County"
27111,81475,56.5,84218,33.3,-2743,23.2,9339,20939,32284,13856,18077,32687,0.125466723008899,32485.5,"MN","Otter Tail County"
27123,591995,61.1,595435,48.8,-3440,12.3,176929,70778,269161,182974,88942,277386,-0.0413609205800684,273273.5,"MN","Ramsey County"
27131,82840,50.4,81810,38.1,1030,12.3,14437,15429,32217,17381,13723,31799,0.0754102398980191,32008,"MN","Rice County"
27137,288706,78.5,289115,61.6,-409,16.9,57769,44631,111260,77351,38742,118814,0.102134398294229,115037,"MN","St. Louis County"
27139,194520,32.9,183999,25.4,10521,7.5,28502,39948,74390,29208,36724,67132,0.0266103540637992,70761,"MN","Scott County"
27141,138465,58.1,131501,33.7,6964,24.4,13299,31049,47938,17957,26140,44990,0.107337674607766,46464,"MN","Sherburne County"
27145,204592,49.2,199633,34.2,4959,15,25575,47618,78985,35690,41194,78756,0.114787156300414,78870.5,"MN","Stearns County"
27163,351430,41,340826,30,10604,11,67086,64429,142843,70277,64334,137059,0.0119732096715972,139951,"MN","Washington County"
27169,65729,61.3,66318,41.3,-589,20,11366,12122,25852,16308,10975,27935,0.113828177455974,26893.5,"MN","Winona County"
27171,194376,35.8,182941,29,11435,6.8,20336,43274,69154,26343,37779,65578,0.0911280768182328,67366,"MN","Wright County"
28003,48354,82.1,49786,69.3,-1432,12.8,2684,11817,14781,4130,10805,15182,0.0914409536929296,14981.5,"MS","Alcorn County"
28033,186589,64.6,185482,52.4,1107,12.2,19892,42155,64022,19627,44222,64323,-0.0131985373428165,64172.5,"MS","DeSoto County"
28035,65239,85.6,66087,57.7,-848,27.9,11271,15149,27284,11622,15296,27184,0.00514707267801129,27234,"MS","Forrest County"
28039,30878,64.8,29941,84.5,937,-19.7,1013,8652,9831,1532,7700,9335,0.0611333663874994,9583,"MS","George County"
28045,62027,116.8,59123,124.3,2904,-7.5,3320,13720,17517,3768,13020,17056,0.0296103521294553,17286.5,"MS","Hancock County"
28047,209864,126.7,203485,123.3,6379,3.40000000000001,20679,39710,62076,22673,38757,61957,0.0266568526916087,62016.5,"MS","Harrison County"
28049,103184,74.1,120363,74.1,-17179,0,64922,24919,91536,75401,32949,108902,-0.0267300368886843,100219,"MS","Hinds County"
28059,157226,111,160141,97.6,-2915,13.4,13087,31204,45465,17781,35993,54296,0.0351840215102041,49880.5,"MS","Jackson County"
28067,68864,66.4,69796,59.9,-932,6.50000000000001,7748,20076,28250,8846,20157,29273,0.0265382958836902,28761.5,"MS","Jones County"
28071,46868,44.5,40936,56.2,5932,-11.7,7968,10872,19642,7997,10278,18460,0.0146624029555534,19051,"MS","Lafayette County"
28073,71221,60.9,63980,57.7,7241,3.2,5044,18493,24179,5159,18497,23910,0.00378331900288831,24044.5,"MS","Lamar County"
28075,66943,45.5,69574,50.6,-2631,-5.1,10910,17574,28967,13332,19582,33114,0.0220335519757238,31040.5,"MS","Lauderdale County"
28081,90498,73.9,91397,65.8,-899,8.10000000000001,9635,21695,31974,12021,22694,34960,0.0387441093333114,33467,"MS","Lee County"
28085,35760,57,36722,53,-962,4,4458,10550,15193,5505,10781,16402,0.0409788077821102,15797.5,"MS","Lincoln County"
28087,49119,75.9,50885,53.2,-1766,22.7,11545,13124,25139,13209,13994,27465,0.0175751737029443,26302,"MS","Lowndes County"
28089,93299,65,87466,65.5,5833,-0.5,18358,25607,45048,19831,27203,47269,0.00407173816941764,46158.5,"MS","Madison County"
28091,26234,102.3,27144,68,-910,34.3,3572,7697,11443,4422,8513,13010,0.0248873877157277,12226.5,"MS","Marion County"
28099,26881,87.3,28607,72.5,-1726,14.8,2668,7613,10438,3114,8209,11402,0.0155076252904098,10920,"MS","Neshoba County"
28107,25936,122.4,27816,108.3,-1880,14.1,7300,7371,14854,8690,7620,16416,0.0352217016088957,15635,"MS","Panola County"
28109,69816,113.6,74238,112.9,-4422,0.699999999999989,2919,15530,18893,4320,17881,22443,0.0363658717458554,20668,"MS","Pearl River County"
28121,183175,65.5,178414,56.2,4761,9.3,13741,46168,61356,14372,48140,63103,0.000543321478066461,62229.5,"MS","Rankin County"
28137,28336,84.1,29352,78.1,-1016,6,3804,7385,11389,5003,7678,12778,0.0545504825932456,12083.5,"MS","Tate County"
28141,27713,131.7,28516,92.1,-803,39.6,990,7117,8310,1962,6249,8419,0.116831063733381,8364.5,"MS","Tishomingo County"
28149,37435,53.6,41523,87,-4088,-33.4,8518,9420,18287,10489,11152,21764,0.00982401020465273,20025.5,"MS","Warren County"
28153,18728,119.3,20128,99.5,-1400,19.8,3493,5957,9534,3890,6070,10022,0.0209326193663543,9778,"MS","Wayne County"
29009,47328,66.7,49702,55.7,-2374,11,2710,11427,14604,4630,9758,14644,0.13010039037939,14624,"MO","Barry County"
29015,26710,93.4,28447,78.2,-1737,15.2,2024,7212,9584,3629,5759,9567,0.167414821276039,9575.5,"MO","Benton County"
29019,205084,63.4,188366,58.5,16718,4.9,41072,36146,83312,47062,36849,85251,0.0289594371800176,84281.5,"MO","Boone County"
29021,122195,72.6,121690,56.5,505,16.1,12010,21315,35563,19164,19110,39040,0.140315342199714,37301.5,"MO","Buchanan County"
29023,60272,134.6,60547,96.6,-275,38,3036,13647,17232,5316,11805,17338,0.128514224274684,17285,"MO","Butler County"
29027,65387,76.8,64323,55.8,1064,21,4988,13052,19127,7580,11389,19321,0.123102672244211,19224,"MO","Callaway County"
29029,64246,96,67372,89.2,-3126,6.8,4706,16721,22182,7773,14074,22133,0.136163117838296,22157.5,"MO","Camden County"
29031,101849,60.3,99425,51.8,2424,8.5,8468,26939,36875,12208,24768,37355,0.0909983561741337,37115,"MO","Cape Girardeau County"
